Experiment Number,file,limit,compressionType,streams,Experiment startTime,logType,operation,statusOfOperation,timestamp,streamNumber
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk19Transfer,completed,1707477235.6839876,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20,started,1707477235.6840732,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20,completed,1707477235.7068944,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20Transfer,started,1707477235.7069232,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk20Transfer,completed,1707477235.7094314,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21,started,1707477235.7095196,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21,completed,1707477235.7321293,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21Transfer,started,1707477235.73215,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk21Transfer,completed,1707477235.734654,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22,started,1707477235.734741,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22,completed,1707477235.7571192,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22Transfer,started,1707477235.7571404,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk22Transfer,completed,1707477235.759721,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23,started,1707477235.759867,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23,completed,1707477235.7833452,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23Transfer,started,1707477235.7833924,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk23Transfer,completed,1707477235.7858138,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24,started,1707477235.7859175,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24,completed,1707477235.8083668,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24Transfer,started,1707477235.8083944,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk24Transfer,completed,1707477235.8109238,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25,started,1707477235.8110173,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25,completed,1707477235.8334835,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25Transfer,started,1707477235.8335164,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk25Transfer,completed,1707477235.8368967,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26,started,1707477235.8369884,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26,completed,1707477235.8595805,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26Transfer,started,1707477235.8596077,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk26Transfer,completed,1707477235.862085,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27,started,1707477235.8621721,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27,completed,1707477235.8847234,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27Transfer,started,1707477235.8847544,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk27Transfer,completed,1707477235.8867912,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28,started,1707477235.8868809,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28,completed,1707477235.9091456,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28Transfer,started,1707477235.909171,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk28Transfer,completed,1707477235.9112868,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29,started,1707477235.9114716,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29,completed,1707477235.9344494,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29Transfer,started,1707477235.9344747,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk29Transfer,completed,1707477235.9368806,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk30,started,1707477235.9370723,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk30,completed,1707477235.9594605,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk30Transfer,started,1707477235.9594934,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk30Transfer,completed,1707477235.9615178,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk31,started,1707477235.9616065,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk31,completed,1707477235.9843404,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk31Transfer,started,1707477235.9843733,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk31Transfer,completed,1707477235.9869933,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk32,started,1707477235.9871461,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk32,completed,1707477236.0095525,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk32Transfer,started,1707477236.009579,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk32Transfer,completed,1707477236.0115848,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk33,started,1707477236.0116723,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk33,completed,1707477236.0344102,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk33Transfer,started,1707477236.0344434,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk33Transfer,completed,1707477236.0367732,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk34,started,1707477236.0368927,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk34,completed,1707477236.0593112,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk34Transfer,started,1707477236.0593424,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk34Transfer,completed,1707477236.0613544,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk35,started,1707477236.061443,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk35,completed,1707477236.0842865,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk35Transfer,started,1707477236.084314,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk35Transfer,completed,1707477236.086262,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk36,started,1707477236.0863764,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk36,completed,1707477236.1089962,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk36Transfer,started,1707477236.1090305,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk36Transfer,completed,1707477236.110878,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk37,started,1707477236.1110806,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk37,completed,1707477236.133943,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk37Transfer,started,1707477236.1339743,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk37Transfer,completed,1707477236.1361086,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk38,started,1707477236.1362085,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk38,completed,1707477236.158759,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk38Transfer,started,1707477236.1587946,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk38Transfer,completed,1707477236.1606894,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk39,started,1707477236.1608205,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk39,completed,1707477236.1836138,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk39Transfer,started,1707477236.1836455,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk39Transfer,completed,1707477236.1855114,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk40,started,1707477236.1855967,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk40,completed,1707477236.2087548,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk40Transfer,started,1707477236.2087939,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk40Transfer,completed,1707477236.2108243,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk41,started,1707477236.2109132,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk41,completed,1707477236.2336683,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk41Transfer,started,1707477236.233699,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk41Transfer,completed,1707477236.235669,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk42,started,1707477236.2357566,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk42,completed,1707477236.258377,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk42Transfer,started,1707477236.2584057,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk42Transfer,completed,1707477236.2603145,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk43,started,1707477236.2604022,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk43,completed,1707477236.283648,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk43Transfer,started,1707477236.2836785,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk43Transfer,completed,1707477236.2855597,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk44,started,1707477236.285645,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk44,completed,1707477236.3089604,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk44Transfer,started,1707477236.3089921,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk44Transfer,completed,1707477236.3109748,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk45,started,1707477236.3110611,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk45,completed,1707477236.3338497,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk45Transfer,started,1707477236.3338783,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk45Transfer,completed,1707477236.336019,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk46,started,1707477236.3362098,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk46,completed,1707477236.358775,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk46Transfer,started,1707477236.3588076,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk46Transfer,completed,1707477236.360978,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk47,started,1707477236.361159,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk47,completed,1707477236.3840775,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk47Transfer,started,1707477236.3841064,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk47Transfer,completed,1707477236.3859735,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk48,started,1707477236.3860576,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk48,completed,1707477236.408926,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk48Transfer,started,1707477236.4089575,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk48Transfer,completed,1707477236.4108243,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk49,started,1707477236.4109094,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk49,completed,1707477236.4337084,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk49Transfer,started,1707477236.4337358,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk49Transfer,completed,1707477236.4356472,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk50,started,1707477236.4357305,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk50,completed,1707477236.458229,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk50Transfer,started,1707477236.458265,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk50Transfer,completed,1707477236.4601939,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk51,started,1707477236.4602811,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk51,completed,1707477236.483014,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk51Transfer,started,1707477236.48304,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk51Transfer,completed,1707477236.485011,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk52,started,1707477236.4850976,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk52,completed,1707477236.507967,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk52Transfer,started,1707477236.5079994,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk52Transfer,completed,1707477236.5100188,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk53,started,1707477236.510106,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk53,completed,1707477236.5328758,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk53Transfer,started,1707477236.5329027,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk53Transfer,completed,1707477236.5350192,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk54,started,1707477236.5351365,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk54,completed,1707477236.5577855,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk54Transfer,started,1707477236.557815,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk54Transfer,completed,1707477236.5597503,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk55,started,1707477236.5598557,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk55,completed,1707477236.5824592,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk55Transfer,started,1707477236.582486,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk55Transfer,completed,1707477236.5843515,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk56,started,1707477236.584459,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk56,completed,1707477236.6073906,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk56Transfer,started,1707477236.607422,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk56Transfer,completed,1707477236.6094038,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk57,started,1707477236.609488,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk57,completed,1707477236.6321144,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk57Transfer,started,1707477236.6321435,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk57Transfer,completed,1707477236.6341188,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk58,started,1707477236.6342037,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk58,completed,1707477236.6569777,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk58Transfer,started,1707477236.6570048,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk58Transfer,completed,1707477236.6589158,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk59,started,1707477236.6590288,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk59,completed,1707477236.6817067,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk59Transfer,started,1707477236.6817336,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk59Transfer,completed,1707477236.683599,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk60,started,1707477236.6836839,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk60,completed,1707477236.7065897,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk60Transfer,started,1707477236.7066216,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk60Transfer,completed,1707477236.7087,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk61,started,1707477236.7087975,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk61,completed,1707477236.731283,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk61Transfer,started,1707477236.73131,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk61Transfer,completed,1707477236.7332501,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk62,started,1707477236.7333708,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk62,completed,1707477236.755994,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk62Transfer,started,1707477236.7560203,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk62Transfer,completed,1707477236.7579021,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk63,started,1707477236.7579873,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk63,completed,1707477236.78036,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk63Transfer,started,1707477236.780386,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk63Transfer,completed,1707477236.7823145,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk64,started,1707477236.782424,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk64,completed,1707477236.8052614,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk64Transfer,started,1707477236.8052933,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk64Transfer,completed,1707477236.8072178,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk65,started,1707477236.8073013,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk65,completed,1707477236.8297188,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk65Transfer,started,1707477236.8297467,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk65Transfer,completed,1707477236.8320189,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk66,started,1707477236.832112,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk66,completed,1707477236.8546984,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk66Transfer,started,1707477236.8547246,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk66Transfer,completed,1707477236.8570244,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk67,started,1707477236.8571103,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk67,completed,1707477236.8794165,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk67Transfer,started,1707477236.8794425,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk67Transfer,completed,1707477236.8814664,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk68,started,1707477236.8815544,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk68,completed,1707477236.9044178,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk68Transfer,started,1707477236.9044492,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk68Transfer,completed,1707477236.9064593,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk69,started,1707477236.9065466,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk69,completed,1707477236.9290037,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk69Transfer,started,1707477236.9290328,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk69Transfer,completed,1707477236.9309525,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk70,started,1707477236.9310393,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk70,completed,1707477236.9537609,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk70Transfer,started,1707477236.9537895,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk70Transfer,completed,1707477236.9557207,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk71,started,1707477236.9558275,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk71,completed,1707477236.9780786,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk71Transfer,started,1707477236.9781053,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk71Transfer,completed,1707477236.9800277,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk72,started,1707477236.9801147,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk72,completed,1707477237.003541,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk72Transfer,started,1707477237.0036035,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk72Transfer,completed,1707477237.005839,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk73,started,1707477237.0059412,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk73,completed,1707477237.0283372,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk73Transfer,started,1707477237.0283632,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk73Transfer,completed,1707477237.0306199,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk74,started,1707477237.030714,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk74,completed,1707477237.0534532,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk74Transfer,started,1707477237.053478,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk74Transfer,completed,1707477237.0556989,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk75,started,1707477237.055798,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk75,completed,1707477237.078411,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk75Transfer,started,1707477237.078437,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk75Transfer,completed,1707477237.0802832,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk76,started,1707477237.080376,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk76,completed,1707477237.1032689,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk76Transfer,started,1707477237.103304,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk76Transfer,completed,1707477237.1056533,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk77,started,1707477237.1058657,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk77,completed,1707477237.1286092,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk77Transfer,started,1707477237.1286335,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk77Transfer,completed,1707477237.131268,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk78,started,1707477237.131449,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk78,completed,1707477237.154732,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk78Transfer,started,1707477237.1547563,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk78Transfer,completed,1707477237.15694,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk79,started,1707477237.1570275,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk79,completed,1707477237.1793442,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk79Transfer,started,1707477237.1793685,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk79Transfer,completed,1707477237.181512,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk80,started,1707477237.1815987,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk80,completed,1707477237.2044523,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk80Transfer,started,1707477237.204486,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk80Transfer,completed,1707477237.207068,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk81,started,1707477237.2072365,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk81,completed,1707477237.2299404,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk81Transfer,started,1707477237.2299652,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk81Transfer,completed,1707477237.2320805,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk82,started,1707477237.2321644,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk82,completed,1707477237.2549148,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk82Transfer,started,1707477237.2549412,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk82Transfer,completed,1707477237.2570586,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk83,started,1707477237.2572849,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk83,completed,1707477237.2798913,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk83Transfer,started,1707477237.2799175,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk83Transfer,completed,1707477237.282813,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk84,started,1707477237.282992,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk84,completed,1707477237.3059223,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk84Transfer,started,1707477237.3059573,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk84Transfer,completed,1707477237.3078623,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk85,started,1707477237.3079739,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk85,completed,1707477237.3265946,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk85Transfer,started,1707477237.3266213,None
1,Sample,SQL,File,100000rows.sql,104857,info,FileChunk85Transfer,completed,1707477237.3291998,None
1,Sample,SQL,File,100000rows.sql,104857,info,migration,completed,1707477237.329732,None
2,Sample,SQL,File,100000rows.sql,104857,info,migration,started,1707477243.014719,None
2,Sample,SQL,File,100000rows.sql,104857,info,ReadingFile,started,1707477243.5165963,None
2,Sample,SQL,File,100000rows.sql,104857,info,ReadingFile,completed,1707477243.5168316,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1,started,1707477243.5168514,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1,completed,1707477243.5407794,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1Transfer,started,1707477243.540821,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk1Transfer,completed,1707477243.5438933,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2,started,1707477243.5439942,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2,completed,1707477243.566907,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2Transfer,started,1707477243.5669277,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk2Transfer,completed,1707477243.5697606,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3,started,1707477243.5699093,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3,completed,1707477243.5929937,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3Transfer,started,1707477243.5930228,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk3Transfer,completed,1707477243.595225,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4,started,1707477243.5953348,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4,completed,1707477243.618461,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4Transfer,started,1707477243.6184902,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk4Transfer,completed,1707477243.6209714,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5,started,1707477243.6211462,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5,completed,1707477243.6442485,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5Transfer,started,1707477243.6442742,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk5Transfer,completed,1707477243.6471314,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6,started,1707477243.647262,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6,completed,1707477243.6701438,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6Transfer,started,1707477243.6701655,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk6Transfer,completed,1707477243.6727428,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7,started,1707477243.6728508,None
2,Sample,SQL,File,100000rows.sql,104857,info,FileChunk7,completed,1707477243.6959188,None
